session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,epoch_time,seconds_on_page,subsession_pk,auto_submitted
1,1,gjldd13j,1,stage_1,intro_gen,1575962219,14,1,False
1,1,gjldd13j,2,stage_1,intro_gen_wait,1575962225,6,1,False
1,1,gjldd13j,3,stage_1,intro_spec,1575962230,5,1,True
1,1,gjldd13j,4,stage_1,check_understanding_0,1575962247,17,1,False
1,1,gjldd13j,6,stage_1,chat_wait_before,1575962296,49,1,False
1,1,gjldd13j,7,stage_1,chat,1575962317,21,1,False
1,1,gjldd13j,8,stage_1,chat_wait,1575962319,2,1,False
1,1,gjldd13j,9,stage_1,state_hours,1575962334,15,1,False
1,1,gjldd13j,10,stage_2,questions_prep,1575962335,1,1,False
1,1,gjldd13j,11,stage_2,questions_belief,1575962337,2,1,False
1,1,gjldd13j,12,stage_2,questions_socio,1575962345,8,1,False
1,1,gjldd13j,13,stage_2,questions_moral,1575962352,7,1,False
1,1,gjldd13j,14,stage_2,questions_other,1575962364,12,1,False
1,1,gjldd13j,15,stage_2,questions_expdem,1575962368,4,1,False
1,1,gjldd13j,16,stage_2,payoff_wait,1575962411,43,1,False
1,2,xvpchzxw,1,stage_1,intro_gen,1575962221,8,1,False
1,2,xvpchzxw,2,stage_1,intro_gen_wait,1575962225,4,1,False
1,2,xvpchzxw,3,stage_1,intro_spec,1575962230,5,1,True
1,2,xvpchzxw,4,stage_1,check_understanding_0,1575962255,25,1,False
1,2,xvpchzxw,5,stage_1,check_understanding,1575962296,41,1,False
1,2,xvpchzxw,6,stage_1,chat_wait_before,1575962296,0,1,False
1,2,xvpchzxw,7,stage_1,chat,1575962319,23,1,False
1,2,xvpchzxw,8,stage_1,chat_wait,1575962319,0,1,False
1,2,xvpchzxw,9,stage_1,state_hours,1575962330,11,1,False
1,2,xvpchzxw,10,stage_2,questions_prep,1575962395,65,1,True
1,2,xvpchzxw,11,stage_2,questions_belief,1575962397,2,1,True
1,2,xvpchzxw,12,stage_2,questions_socio,1575962400,3,1,True
1,2,xvpchzxw,13,stage_2,questions_moral,1575962403,3,1,True
1,2,xvpchzxw,14,stage_2,questions_other,1575962407,4,1,True
1,2,xvpchzxw,15,stage_2,questions_expdem,1575962410,3,1,True
1,2,xvpchzxw,16,stage_2,payoff_wait,1575962411,1,1,False
1,3,1tk24thq,1,stage_1,intro_gen,1575962223,8,1,False
1,3,1tk24thq,2,stage_1,intro_gen_wait,1575962225,2,1,False
1,3,1tk24thq,3,stage_1,intro_spec,1575962230,5,1,True
1,3,1tk24thq,4,stage_1,check_understanding_0,1575962377,147,1,True
1,3,1tk24thq,5,stage_1,check_understanding,1575962381,4,1,True
1,3,1tk24thq,6,stage_1,chat_wait_before,1575962381,0,1,False
1,3,1tk24thq,7,stage_1,chat,1575962385,4,1,False
1,3,1tk24thq,8,stage_1,chat_wait,1575962387,2,1,False
1,3,1tk24thq,9,stage_1,state_hours,1575962393,6,1,False
1,3,1tk24thq,10,stage_2,questions_prep,1575962395,2,1,True
1,3,1tk24thq,11,stage_2,questions_belief,1575962398,3,1,True
1,3,1tk24thq,12,stage_2,questions_socio,1575962400,2,1,True
1,3,1tk24thq,13,stage_2,questions_moral,1575962403,3,1,True
1,3,1tk24thq,14,stage_2,questions_other,1575962407,4,1,True
1,3,1tk24thq,15,stage_2,questions_expdem,1575962410,3,1,True
1,3,1tk24thq,16,stage_2,payoff_wait,1575962411,1,1,False
1,4,20p7gcna,1,stage_1,intro_gen,1575962225,8,1,False
1,4,20p7gcna,2,stage_1,intro_gen_wait,1575962225,0,1,False
1,4,20p7gcna,3,stage_1,intro_spec,1575962230,5,1,True
1,4,20p7gcna,4,stage_1,check_understanding_0,1575962377,147,1,True
1,4,20p7gcna,5,stage_1,check_understanding,1575962381,4,1,True
1,4,20p7gcna,6,stage_1,chat_wait_before,1575962381,0,1,False
1,4,20p7gcna,7,stage_1,chat,1575962387,6,1,False
1,4,20p7gcna,8,stage_1,chat_wait,1575962387,0,1,False
1,4,20p7gcna,9,stage_1,state_hours,1575962390,3,1,False
1,4,20p7gcna,10,stage_2,questions_prep,1575962395,5,1,True
1,4,20p7gcna,11,stage_2,questions_belief,1575962398,3,1,True
1,4,20p7gcna,12,stage_2,questions_socio,1575962400,2,1,True
1,4,20p7gcna,13,stage_2,questions_moral,1575962403,3,1,True
1,4,20p7gcna,14,stage_2,questions_other,1575962407,4,1,True
1,4,20p7gcna,15,stage_2,questions_expdem,1575962410,3,1,True
1,4,20p7gcna,16,stage_2,payoff_wait,1575962410,0,1,False
6,1,xv7kgey1,1,stage_1,intro_gen,1575973796,64,6,True
6,1,xv7kgey1,2,stage_1,intro_gen_wait,1575973797,1,6,False
6,1,xv7kgey1,3,stage_1,intro_spec,1575973799,2,6,True
6,1,xv7kgey1,4,stage_1,check_understanding_0,1575973814,15,6,True
6,1,xv7kgey1,5,stage_1,check_understanding,1575973817,3,6,True
6,1,xv7kgey1,6,stage_1,chat_wait_before,1575973817,0,6,False
6,1,xv7kgey1,7,stage_1,chat,1575973827,10,6,False
6,1,xv7kgey1,8,stage_1,chat_wait,1575973832,5,6,False
6,1,xv7kgey1,9,stage_1,state_hours,1575973836,4,6,False
6,1,xv7kgey1,10,stage_2,questions_prep,1575973950,114,6,True
6,1,xv7kgey1,11,stage_2,questions_belief,1575973952,2,6,True
6,1,xv7kgey1,12,stage_2,questions_socio,1575973956,4,6,True
6,1,xv7kgey1,13,stage_2,questions_moral,1575973958,2,6,True
6,1,xv7kgey1,14,stage_2,questions_other,1575973963,5,6,True
6,1,xv7kgey1,15,stage_2,questions_expdem,1575973965,2,6,True
6,1,xv7kgey1,16,stage_2,payoff_wait,1575973966,1,6,False
6,2,x3dop7v0,1,stage_1,intro_gen,1575973796,52,6,True
6,2,x3dop7v0,2,stage_1,intro_gen_wait,1575973797,1,6,False
6,2,x3dop7v0,3,stage_1,intro_spec,1575973799,2,6,True
6,2,x3dop7v0,4,stage_1,check_understanding_0,1575973814,15,6,True
6,2,x3dop7v0,5,stage_1,check_understanding,1575973817,3,6,True
6,2,x3dop7v0,6,stage_1,chat_wait_before,1575973817,0,6,False
6,2,x3dop7v0,7,stage_1,chat,1575973831,14,6,False
6,2,x3dop7v0,8,stage_1,chat_wait,1575973832,1,6,False
6,2,x3dop7v0,9,stage_1,state_hours,1575973840,8,6,False
6,2,x3dop7v0,10,stage_2,questions_prep,1575973950,110,6,True
6,2,x3dop7v0,11,stage_2,questions_belief,1575973952,2,6,True
6,2,x3dop7v0,12,stage_2,questions_socio,1575973956,4,6,True
6,2,x3dop7v0,13,stage_2,questions_moral,1575973958,2,6,True
6,2,x3dop7v0,14,stage_2,questions_other,1575973963,5,6,True
6,2,x3dop7v0,15,stage_2,questions_expdem,1575973965,2,6,True
6,2,x3dop7v0,16,stage_2,payoff_wait,1575973966,1,6,False
6,3,pbugwijg,1,stage_1,intro_gen,1575973796,43,6,True
6,3,pbugwijg,2,stage_1,intro_gen_wait,1575973797,1,6,False
6,3,pbugwijg,3,stage_1,intro_spec,1575973799,2,6,True
6,3,pbugwijg,4,stage_1,check_understanding_0,1575973814,15,6,True
6,3,pbugwijg,5,stage_1,check_understanding,1575973817,3,6,True
6,3,pbugwijg,6,stage_1,chat_wait_before,1575973818,1,6,False
6,3,pbugwijg,7,stage_1,chat,1575973845,27,6,True
6,3,pbugwijg,8,stage_1,chat_wait,1575973845,0,6,False
6,3,pbugwijg,9,stage_1,state_hours,1575973855,10,6,False
6,3,pbugwijg,10,stage_2,questions_prep,1575973951,96,6,True
6,3,pbugwijg,11,stage_2,questions_belief,1575973952,1,6,True
6,3,pbugwijg,12,stage_2,questions_socio,1575973956,4,6,True
6,3,pbugwijg,13,stage_2,questions_moral,1575973958,2,6,True
6,3,pbugwijg,14,stage_2,questions_other,1575973963,5,6,True
6,3,pbugwijg,15,stage_2,questions_expdem,1575973965,2,6,True
6,3,pbugwijg,16,stage_2,payoff_wait,1575973966,1,6,False
6,4,yww8f5ze,1,stage_1,intro_gen,1575973797,31,6,True
6,4,yww8f5ze,2,stage_1,intro_gen_wait,1575973797,0,6,False
6,4,yww8f5ze,3,stage_1,intro_spec,1575973799,2,6,True
6,4,yww8f5ze,4,stage_1,check_understanding_0,1575973814,15,6,True
6,4,yww8f5ze,5,stage_1,check_understanding,1575973817,3,6,True
6,4,yww8f5ze,6,stage_1,chat_wait_before,1575973818,1,6,False
6,4,yww8f5ze,7,stage_1,chat,1575973845,27,6,True
6,4,yww8f5ze,8,stage_1,chat_wait,1575973845,0,6,False
6,4,yww8f5ze,9,stage_1,state_hours,1575973861,16,6,False
6,4,yww8f5ze,10,stage_2,questions_prep,1575973951,90,6,True
6,4,yww8f5ze,11,stage_2,questions_belief,1575973953,2,6,True
6,4,yww8f5ze,12,stage_2,questions_socio,1575973956,3,6,True
6,4,yww8f5ze,13,stage_2,questions_moral,1575973959,3,6,True
6,4,yww8f5ze,14,stage_2,questions_other,1575973963,4,6,True
6,4,yww8f5ze,15,stage_2,questions_expdem,1575973965,2,6,True
6,4,yww8f5ze,16,stage_2,payoff_wait,1575973966,1,6,False
6,5,nusm4wzf,1,stage_1,intro_gen,1575973797,21,6,True
6,5,nusm4wzf,2,stage_1,intro_gen_wait,1575973797,0,6,False
6,5,nusm4wzf,3,stage_1,intro_spec,1575973799,2,6,True
6,5,nusm4wzf,4,stage_1,check_understanding_0,1575973814,15,6,True
6,5,nusm4wzf,5,stage_1,check_understanding,1575973818,4,6,True
6,5,nusm4wzf,6,stage_1,chat_wait_before,1575973818,0,6,False
6,5,nusm4wzf,7,stage_1,chat,1575973846,28,6,True
6,5,nusm4wzf,8,stage_1,chat_wait,1575973846,0,6,False
6,5,nusm4wzf,9,stage_1,state_hours,1575973866,20,6,False
6,5,nusm4wzf,10,stage_2,questions_prep,1575973951,85,6,True
6,5,nusm4wzf,11,stage_2,questions_belief,1575973953,2,6,True
6,5,nusm4wzf,12,stage_2,questions_socio,1575973956,3,6,True
6,5,nusm4wzf,13,stage_2,questions_moral,1575973959,3,6,True
6,5,nusm4wzf,14,stage_2,questions_other,1575973963,4,6,True
6,5,nusm4wzf,15,stage_2,questions_expdem,1575973965,2,6,True
6,5,nusm4wzf,16,stage_2,payoff_wait,1575973966,1,6,False
6,6,xmlsnoe5,1,stage_1,intro_gen,1575973797,9,6,True
6,6,xmlsnoe5,2,stage_1,intro_gen_wait,1575973797,0,6,False
6,6,xmlsnoe5,3,stage_1,intro_spec,1575973800,3,6,True
6,6,xmlsnoe5,4,stage_1,check_understanding_0,1575973814,14,6,True
6,6,xmlsnoe5,5,stage_1,check_understanding,1575973818,4,6,True
6,6,xmlsnoe5,6,stage_1,chat_wait_before,1575973818,0,6,False
6,6,xmlsnoe5,7,stage_1,chat,1575973846,28,6,True
6,6,xmlsnoe5,8,stage_1,chat_wait,1575973846,0,6,False
6,6,xmlsnoe5,9,stage_1,state_hours,1575973948,102,6,True
6,6,xmlsnoe5,10,stage_2,questions_prep,1575973951,3,6,True
6,6,xmlsnoe5,11,stage_2,questions_belief,1575973953,2,6,True
6,6,xmlsnoe5,12,stage_2,questions_socio,1575973956,3,6,True
6,6,xmlsnoe5,13,stage_2,questions_moral,1575973959,3,6,True
6,6,xmlsnoe5,14,stage_2,questions_other,1575973963,4,6,True
6,6,xmlsnoe5,15,stage_2,questions_expdem,1575973965,2,6,True
6,6,xmlsnoe5,16,stage_2,payoff_wait,1575973965,0,6,False
8,1,64vyev4i,1,stage_1,intro_gen,1576078162,91,8,True
8,1,64vyev4i,2,stage_1,intro_gen_wait,1576078162,0,8,False
8,1,64vyev4i,3,stage_1,intro_spec,1576078164,2,8,True
8,1,64vyev4i,4,stage_1,check_understanding_0,1576078169,5,8,True
8,1,64vyev4i,5,stage_1,check_understanding,1576078199,30,8,False
8,1,64vyev4i,6,stage_1,chat_wait_before,1576078208,9,8,False
8,1,64vyev4i,7,stage_1,chat,1576078220,12,8,False
8,1,64vyev4i,8,stage_1,chat_wait,1576078224,4,8,False
8,1,64vyev4i,9,stage_1,state_hours,1576078248,24,8,False
8,1,64vyev4i,10,stage_2,questions_prep,1576078286,38,8,True
8,1,64vyev4i,11,stage_2,questions_belief,1576078289,3,8,True
8,1,64vyev4i,12,stage_2,questions_socio,1576078291,2,8,True
8,1,64vyev4i,13,stage_2,questions_moral,1576078301,10,8,True
8,1,64vyev4i,14,stage_2,questions_other,1576078304,3,8,True
8,1,64vyev4i,15,stage_2,questions_expdem,1576078306,2,8,True
8,1,64vyev4i,16,stage_2,payoff_wait,1576078307,1,8,False
8,2,g3x592j7,1,stage_1,intro_gen,1576078162,85,8,True
8,2,g3x592j7,2,stage_1,intro_gen_wait,1576078162,0,8,False
8,2,g3x592j7,3,stage_1,intro_spec,1576078164,2,8,True
8,2,g3x592j7,4,stage_1,check_understanding_0,1576078169,5,8,True
