session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,epoch_time,seconds_on_page,subsession_pk,auto_submitted
1,1,duyq0nad,1,stage_1,intro_gen,1575382338,2,1,True
1,1,duyq0nad,2,stage_1,intro_gen_wait,1575382338,0,1,False
1,1,duyq0nad,3,stage_1,intro_spec,1575382340,2,1,True
1,1,duyq0nad,4,stage_1,check_understanding_0,1575382342,2,1,True
1,1,duyq0nad,5,stage_1,check_understanding,1575382343,1,1,True
1,1,duyq0nad,6,stage_1,chat_wait_before,1575382343,0,1,False
1,1,duyq0nad,7,stage_1,chat,1575382351,8,1,False
1,2,1m95wioy,1,stage_1,intro_gen,1575382338,2,1,True
1,2,1m95wioy,2,stage_1,intro_gen_wait,1575382338,0,1,False
1,2,1m95wioy,3,stage_1,intro_spec,1575382340,2,1,True
1,2,1m95wioy,4,stage_1,check_understanding_0,1575382342,2,1,True
1,2,1m95wioy,5,stage_1,check_understanding,1575382343,1,1,True
1,2,1m95wioy,6,stage_1,chat_wait_before,1575382343,0,1,False
1,2,1m95wioy,7,stage_1,chat,1575382350,7,1,False
2,1,x7pbkogd,1,stage_1,intro_gen,1575385043,1,2,True
2,1,x7pbkogd,2,stage_1,intro_gen_wait,1575385043,0,2,False
2,1,x7pbkogd,3,stage_1,intro_spec,1575385044,1,2,True
2,1,x7pbkogd,4,stage_1,check_understanding_0,1575385045,1,2,True
2,1,x7pbkogd,5,stage_1,check_understanding,1575385046,1,2,True
2,1,x7pbkogd,6,stage_1,chat_wait_before,1575385046,0,2,False
2,1,x7pbkogd,7,stage_1,chat,1575385056,10,2,False
2,1,x7pbkogd,8,stage_1,chat_wait,1575385056,0,2,False
2,1,x7pbkogd,9,stage_1,state_hours,1575385058,2,2,False
2,2,1coutvrk,1,stage_1,intro_gen,1575385043,1,2,True
2,2,1coutvrk,2,stage_1,intro_gen_wait,1575385043,0,2,False
2,2,1coutvrk,3,stage_1,intro_spec,1575385044,1,2,True
2,2,1coutvrk,4,stage_1,check_understanding_0,1575385045,1,2,True
2,2,1coutvrk,5,stage_1,check_understanding,1575385046,1,2,True
2,2,1coutvrk,6,stage_1,chat_wait_before,1575385046,0,2,False
2,2,1coutvrk,7,stage_1,chat,1575385053,7,2,False
2,2,1coutvrk,8,stage_1,chat_wait,1575385056,3,2,False
2,2,1coutvrk,9,stage_1,state_hours,1575385060,4,2,False
3,1,40pbnxb4,1,stage_1,intro_gen,1575442282,3,3,True
3,1,40pbnxb4,2,stage_1,intro_gen_wait,1575442282,0,3,False
3,1,40pbnxb4,3,stage_1,intro_spec,1575442283,1,3,True
3,1,40pbnxb4,4,stage_1,check_understanding_0,1575442284,1,3,True
3,1,40pbnxb4,5,stage_1,check_understanding,1575442285,1,3,True
3,1,40pbnxb4,6,stage_1,chat_wait_before,1575442286,1,3,False
3,1,40pbnxb4,7,stage_1,chat,1575442290,4,3,False
3,2,iyq1oi51,1,stage_1,intro_gen,1575442282,3,3,True
3,2,iyq1oi51,2,stage_1,intro_gen_wait,1575442282,0,3,False
3,2,iyq1oi51,3,stage_1,intro_spec,1575442283,1,3,True
3,2,iyq1oi51,4,stage_1,check_understanding_0,1575442284,1,3,True
3,2,iyq1oi51,5,stage_1,check_understanding,1575442285,1,3,True
3,2,iyq1oi51,6,stage_1,chat_wait_before,1575442286,1,3,False
3,2,iyq1oi51,7,stage_1,chat,1575442294,8,3,False
4,1,xtwqov3k,1,stage_1,intro_gen,1575447335,1,4,True
4,1,xtwqov3k,2,stage_1,intro_gen_wait,1575447336,1,4,False
4,1,xtwqov3k,3,stage_1,intro_spec,1575447337,1,4,True
4,1,xtwqov3k,4,stage_1,check_understanding_0,1575447375,38,4,False
4,1,xtwqov3k,6,stage_1,chat_wait_before,1575447410,35,4,False
4,1,xtwqov3k,7,stage_1,chat,1575447413,3,4,False
4,1,xtwqov3k,8,stage_1,chat_wait,1575447417,4,4,False
4,1,xtwqov3k,9,stage_1,state_hours,1575447419,2,4,False
4,1,xtwqov3k,10,stage_2,questions_prep,1575447423,4,4,False
4,1,xtwqov3k,11,stage_2,questions_belief,1575447426,3,4,True
4,1,xtwqov3k,12,stage_2,questions_socio,1575447427,1,4,True
4,1,xtwqov3k,13,stage_2,questions_moral,1575447431,4,4,True
4,1,xtwqov3k,14,stage_2,questions_other,1575447438,7,4,True
4,1,xtwqov3k,15,stage_2,questions_expdem,1575447441,3,4,True
4,1,xtwqov3k,16,stage_2,payoff_wait,1575447442,1,4,False
4,2,uyvfnszh,1,stage_1,intro_gen,1575447336,2,4,True
4,2,uyvfnszh,2,stage_1,intro_gen_wait,1575447336,0,4,False
4,2,uyvfnszh,3,stage_1,intro_spec,1575447337,1,4,True
4,2,uyvfnszh,4,stage_1,check_understanding_0,1575447385,48,4,False
4,2,uyvfnszh,5,stage_1,check_understanding,1575447410,25,4,False
4,2,uyvfnszh,6,stage_1,chat_wait_before,1575447410,0,4,False
4,2,uyvfnszh,7,stage_1,chat,1575447417,7,4,False
4,2,uyvfnszh,8,stage_1,chat_wait,1575447417,0,4,False
4,2,uyvfnszh,9,stage_1,state_hours,1575447421,4,4,False
4,2,uyvfnszh,10,stage_2,questions_prep,1575447424,3,4,False
4,2,uyvfnszh,11,stage_2,questions_belief,1575447426,2,4,True
4,2,uyvfnszh,12,stage_2,questions_socio,1575447427,1,4,True
4,2,uyvfnszh,13,stage_2,questions_moral,1575447431,4,4,True
4,2,uyvfnszh,14,stage_2,questions_other,1575447439,8,4,True
4,2,uyvfnszh,15,stage_2,questions_expdem,1575447441,2,4,True
4,2,uyvfnszh,16,stage_2,payoff_wait,1575447442,1,4,False
5,1,t3u467sz,1,stage_1,intro_gen,1575447624,1,5,True
5,1,t3u467sz,2,stage_1,intro_gen_wait,1575447625,1,5,False
5,1,t3u467sz,3,stage_1,intro_spec,1575447626,1,5,True
5,1,t3u467sz,4,stage_1,check_understanding_0,1575447628,2,5,True
5,1,t3u467sz,5,stage_1,check_understanding,1575447629,1,5,True
5,1,t3u467sz,6,stage_1,chat_wait_before,1575447629,0,5,False
5,1,t3u467sz,7,stage_1,chat,1575447633,4,5,False
5,1,t3u467sz,8,stage_1,chat_wait,1575447638,5,5,False
